Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CORE_ZN:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Mean Air Temperature [C](Hourly),PSZ-AC:1:Air System Simulation Cycle On Off Status [](Hourly),PSZ-AC:2:Air System Simulation Cycle On Off Status [](Hourly),PSZ-AC:3:Air System Simulation Cycle On Off Status [](Hourly),PSZ-AC:4:Air System Simulation Cycle On Off Status [](Hourly),PSZ-AC:5:Air System Simulation Cycle On Off Status [](Hourly),PSZ-AC:1:Air System Outdoor Air Economizer Status [](Hourly),PSZ-AC:1:Air System Outdoor Air Flow Fraction [](Hourly),PSZ-AC:2:Air System Outdoor Air Economizer Status [](Hourly),PSZ-AC:2:Air System Outdoor Air Flow Fraction [](Hourly),PSZ-AC:3:Air System Outdoor Air Economizer Status [](Hourly),PSZ-AC:3:Air System Outdoor Air Flow Fraction [](Hourly),PSZ-AC:4:Air System Outdoor Air Economizer Status [](Hourly),PSZ-AC:4:Air System Outdoor Air Flow Fraction [](Hourly),PSZ-AC:5:Air System Outdoor Air Economizer Status [](Hourly),PSZ-AC:5:Air System Outdoor Air Flow Fraction [](Hourly),PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:1:Air System Fan Electricity Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Fan Electricity Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Fan Electricity Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Fan Electricity Energy [J](Hourly),PSZ-AC:5:Air System Total Heating Energy [J](Hourly),PSZ-AC:5:Air System Total Cooling Energy [J](Hourly),PSZ-AC:5:Air System Fan Electricity Energy [J](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),Heating:NaturalGas [J](Hourly),Water Heater:WaterSystems:NaturalGas [J](Hourly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/21  11:00:00,-20.599999999999998,0.0006125752582689679,100.0,-22.48141475584221,20.67055137497187,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499727716294519,0.0,0.1688242294436417,0.0,0.10296919877643194,0.0,0.16840484503136277,0.0,0.10304526396390268,21869725.764050543,0.0,1345505.1394482194,28106167.154115535,0.0,1510252.6090155703,17158316.358000074,0.0,1468884.342138812,27254230.444054373,0.0,1514013.6433415522,17145371.633560322,0.0,1467800.0520068877,7306455.78596558,7306455.785951043,0.0,0.0,0.0,0.0,130356194.45978725,130284194.45978725,72000.0 
 01/21  12:00:00,-20.599999999999998,0.0006125752582689679,100.0,-22.48206727225192,20.000137832416296,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499727716294519,0.0,0.1688242294436417,0.0,0.10296919877643194,0.0,0.16840484503136274,0.0,0.10304526396390266,19752735.26586974,0.0,1345505.1394482194,28076454.03396491,0.0,1510252.6090155703,17130308.21557236,0.0,1468884.342138812,27226347.264760867,0.0,1514013.6433415522,17117398.16536861,0.0,1467800.0520068877,7306455.78596558,7306455.785951043,0.0,0.0,0.0,0.0,129127243.39491177,127495983.94948179,1631259.445429973 
 01/21  13:00:00,-20.599999999999998,0.0006125752582689679,100.0,-22.48241580424599,20.00015196848621,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499727716294519,0.0,0.1688242294436417,0.0,0.10296919877643194,0.0,0.16840484503136274,0.0,0.10304526396390266,20129406.54516749,0.0,1345505.1394482194,28064807.15827857,0.0,1510252.6090155703,17115044.364122935,0.0,1468884.342138812,27216456.79332145,0.0,1514013.6433415522,17102163.71591967,0.0,1467800.0520068877,7306455.78596558,7306455.785951043,0.0,0.0,0.0,0.0,129532924.52541094,127901778.48857383,1631146.036837089 
 01/21  14:00:00,-20.599999999999998,0.0006125752582689679,100.0,-22.482440826598225,20.663082234769465,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499727716294519,0.0,0.1688242294436417,0.0,0.10296919877643194,0.0,0.16840484503136277,0.0,0.10304526396390266,23599886.844446022,0.0,1345505.1394482194,28014784.742059827,0.0,1510252.6090155703,17083018.230677694,0.0,1468884.342138812,27168354.556308694,0.0,1514013.6433415522,17070166.08849367,0.0,1467800.0520068877,7306455.78596558,7306455.785951043,0.0,0.0,0.0,0.0,133668342.17089693,132037193.34504358,1631148.8258533452 
 01/21  15:00:00,-20.599999999999998,0.0006125752582689679,100.0,-22.48218884904647,21.000197292522284,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499727716294519,0.0,0.1688242294436417,0.0,0.10296919877643194,0.0,0.16840484503136274,0.0,0.10304526396390266,24008646.120892342,0.0,1345505.1394482194,27885324.9935046,0.0,1510252.6090155703,17013116.96884946,0.0,1468884.342138812,27041220.317364853,0.0,1514013.6433415522,17000295.80227264,0.0,1467800.0520068877,7306455.78596558,7306455.785951043,0.0,0.0,0.0,0.0,133683781.10360298,132052685.52116606,1631095.5824369392 
 01/21  16:00:00,-20.599999999999998,0.0006125752582689679,100.0,-22.48175656071297,21.000167533052025,20.999999999999996,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499727716294519,0.0,0.1688242294436417,0.0,0.10296919877643194,0.0,0.16840484503136274,0.0,0.10304526396390266,23662155.846642435,0.0,1345505.1394482194,27803339.222399108,0.0,1510252.6090155703,16966642.3709433,0.0,1468884.342138812,26960587.904637646,0.0,1514013.6433415522,16953842.26844671,0.0,1467800.0520068877,7306455.78596558,7306455.785951043,0.0,0.0,0.0,0.0,132931268.89901401,131300139.7838977,1631129.115116301 
 01/21  17:00:00,-20.599999999999998,0.0006125752582689679,100.0,-22.48123245543937,20.003824123827115,21.0,21.0,21.0,20.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.2499727716294519,0.0,0.1688242294436417,0.0,0.10296919877643194,0.0,0.16840484503136274,0.0,0.10304526396390266,18882909.73375397,0.0,1345505.1394482194,27789814.426030956,0.0,1510252.6090155703,16954429.289024062,0.0,1468884.342138812,26947594.86342845,0.0,1514013.6433415522,16941640.91908285,0.0,1467800.0520068877,10070055.78596558,7306455.785951043,0.0,0.0,0.0,0.0,125334416.80671155,125262416.80671155,72000.0 
 01/21  18:00:00,-20.599999999999998,0.0006125752582689679,100.0,-22.480642748726023,20.000090931139926,21.0,20.999999999999996,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499727716294519,0.0,0.1688242294436417,0.0,0.10296919877643194,0.0,0.16840484503136274,0.0,0.10304526396390266,19911657.679446496,0.0,1345505.1394482194,27834624.026039533,0.0,1510252.6090155703,16972170.18212513,0.0,1468884.342138812,26992558.937076587,0.0,1514013.6433415522,16959388.479507253,0.0,1467800.0520068877,15597255.785965584,7306455.785951043,0.0,0.0,0.0,0.0,128336056.02005108,126704929.39780496,1631126.6222461185 
 01/21  19:00:00,-20.599999999999998,0.0006125752582689679,100.0,-22.480024412431987,19.655900428206404,20.35700144217208,20.342201869768505,20.39394938580654,20.342787187962674,1.6000000000000003,1.6000000000000003,1.6000000000000003,1.6000000000000003,1.6000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12083541.467942214,0.0,1076404.1115585756,18416125.60191867,0.0,1208202.0872124562,11639608.79978083,0.0,1175107.4737110496,17728212.45646104,0.0,1211210.9146732418,11628314.084475469,0.0,1174240.04160551,14135964.628775375,5845164.628760833,0.0,0.0,0.0,0.0,83694344.01140545,82063297.22727174,1631046.7841337281 
 01/21  20:00:00,-20.599999999999998,0.0006125752582689679,100.0,-22.479346648758064,19.423266087888415,19.950258834689254,19.91996832406453,19.997156474157016,19.92090368801379,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10554087.041981079,0.0,897003.426298813,16033751.225611955,0.0,1006835.0726770469,10154804.97462809,0.0,979256.2280925413,15427592.140622534,0.0,1009342.4288943682,10144942.654760035,0.0,978533.3680045917,13161770.523981903,4870970.523967361,0.0,0.0,0.0,0.0,73436405.94704337,71805259.39204541,1631146.5549979683 
 01/21  21:00:00,-20.599999999999998,0.0006125752582689679,100.0,-22.478670442117277,19.700116345243007,20.415722892509848,20.417639785997146,20.455705978306323,20.418170732004047,1.666666666666667,1.666666666666667,1.666666666666667,1.666666666666667,1.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14460535.355637783,0.0,1121254.2828735162,21258536.625142746,0.0,1258543.8408463085,13517935.66001146,0.0,1224070.2851156767,20479484.31980807,0.0,1261678.0361179602,13504825.17725476,0.0,1223166.7100057397,14379513.154973743,6088713.154959202,0.0,0.0,0.0,0.0,96487754.97861952,96415754.97861952,72000.0 
 01/21  22:00:00,-20.599999999999998,0.0006125752582689679,100.0,-22.47806998786667,19.407865950864807,19.922604112351294,19.896560069593196,19.97000551400131,19.89750984602327,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10927601.812624287,0.0,897003.426298813,16440127.032208977,0.0,1006835.0726770469,10434428.546797512,0.0,979256.2280925413,15824003.829814311,0.0,1009342.4288943682,10424348.107510325,0.0,978533.3680045917,13161770.523981903,4870970.523967361,0.0,0.0,0.0,0.0,75605578.82390103,73974423.50623506,1631155.317665971 
 01/21  23:00:00,-20.599999999999998,0.0006125752582689679,100.0,-22.4776437572562,19.694820274425947,20.402921331479437,20.410712139960594,20.443144675720102,20.411247547212366,1.666666666666667,1.666666666666667,1.666666666666667,1.666666666666667,1.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14761405.01157819,0.0,1121254.2828735162,21523387.839252792,0.0,1258543.8408463085,13702346.96428682,0.0,1224070.2851156767,20737778.918433744,0.0,1261678.0361179602,13689100.350868227,0.0,1223166.7100057397,14379513.154973743,6088713.154959202,0.0,0.0,0.0,0.0,99537749.69675195,97906632.4118257,1631117.2849262436 
 01/21  24:00:00,-20.599999999999998,0.0006125752582689679,100.0,-22.47748980498501,19.399619653333072,19.91160453357266,19.887405410525698,19.9592310212546,19.888360464581186,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11114909.941618916,0.0,897003.426298813,16594978.961891146,0.0,1006835.0726770469,10536888.1158601,0.0,979256.2280925413,15974821.750962391,0.0,1009342.4288943682,10526733.442176348,0.0,978533.3680045917,13161770.523981903,4870970.523967361,0.0,0.0,0.0,0.0,74918702.11067693,74846702.11067693,72000.0,273408622.9791221,2568108730.628806,227.22219133772694,0.1348938010374133,0.20701311834446676,0.2915863881763524,0.004917119679742929,0.5125091953567257,0.0,0.013974086296564353,0.0,0.0,0.009488797655098448,0.0000018268112940790694,0.000008142298705983955,117.8269771611414,0.0,0.0,63.658968069048036 
 07/21  01:00:00,22.051499999999994,0.017117074623747997,100.0,21.269613034329645,23.80789617109744,26.84678697612637,26.78520684589205,26.841309964180056,26.918296918226677,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.4444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121254.282873516,15502084.157638455,1121254.2828735162,1006835.0726770484,4132572.577501905,1006835.0726770469,1224070.285115678,3908611.5424972754,1224070.2851156767,1009342.4288943666,3914386.8483749377,1009342.4288943682,1060077.81533831,3738137.0344381267,1060077.8153383075,59600151.33551228,5421579.884898916,6287385.357798815,0.0,19800193.046400003,19800193.046400003,72000.0,0.0,72000.0 
 07/21  02:00:00,21.534333333333336,0.016569972032583615,100.0,20.474889792930547,23.997417208240645,26.774874091631105,26.861458418370074,26.773675890974086,26.898186001542772,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897003.4262988127,12075113.529991252,897003.426298813,1258543.840846307,4739824.560608465,1258543.8408463085,979256.2280925426,3012458.212313356,979256.2280925413,1261678.0361179628,4539670.874229057,1261678.0361179602,978533.3680045942,3394724.602295718,978533.3680045917,58819968.20945535,5375014.899360215,5553767.217280586,0.0,19800193.046400003,19800193.046400003,1631072.9881678482,0.0,1631072.9881678482 
 07/21  03:00:00,21.16875,0.016193004809828025,100.0,19.856925270107805,23.80460866103263,26.848521267947394,26.785739756962098,26.847150800748455,26.80455424668702,1.666666666666667,1.3333333333333333,1.666666666666667,1.3333333333333333,1.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121254.2828735178,15166579.000550121,1121254.2828735162,1006835.0726770475,4026054.163223559,1006835.0726770469,1224070.2851156758,3844655.2615533904,1224070.2851156767,1009342.4288943677,3873954.726939846,1009342.4288943682,1223166.71000574,4300869.446466621,1223166.7100057397,59670521.29400946,5584668.779566348,6194666.421628563,0.0,19800193.046400003,19800193.046400003,72000.0,0.0,72000.0 
 07/21  04:00:00,20.847749999999998,0.015868576756972678,100.0,19.356219834225957,23.991982789545116,26.773260402742732,26.85709354251974,26.773165659745768,26.89044576478975,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897003.4262988132,11785975.471081119,897003.426298813,1258543.8408463092,4557707.5935182925,1258543.8408463085,979256.2280925403,2898302.487363888,979256.2280925413,1261678.0361179588,4406540.369485792,1261678.0361179602,978533.3680045917,3225431.3337244857,978533.3680045917,58582634.63220126,5375014.899360215,5316433.6400265,0.0,19800193.046400003,19800193.046400003,1631022.3970545481,0.0,1631022.3970545481 
 07/21  05:00:00,20.589166666666667,0.015611381877227467,100.0,18.941184986353285,23.79674905862738,26.842166135264012,26.781598991396027,26.843185737846827,26.798524149677885,1.666666666666667,1.3333333333333333,1.666666666666667,1.3333333333333333,1.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121254.2828735167,14826184.999714348,1121254.2828735162,1006835.0726770484,3820426.726157953,1006835.0726770469,1224070.285115676,3679541.5512586776,1224070.2851156767,1009342.4288943696,3725125.1101755425,1009342.4288943682,1223166.710005739,4048466.970846072,1223166.7100057397,55248493.19981611,5584668.779566348,5918038.3274352085,0.0,19800193.046400003,19800193.046400003,1631101.6189280383,0.0,1631101.6189280383 
 07/21  06:00:00,20.62483333333333,0.01564661381798291,100.0,19.4488670272949,23.994917311561707,26.77813949173252,27.00490796369699,26.795495572850356,26.896094815064092,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897003.4262988135,11683234.44350303,897003.426298813,1258543.8408463106,4718108.002664018,1258543.8408463085,979256.2280925428,3996077.068664984,979256.2280925413,1261678.036117962,5141788.835057217,1261678.0361179602,978533.3680045924,3176220.320782044,978533.3680045917,50634078.90542554,5375014.899360215,5658677.913250788,0.0,19800193.046400003,19800193.046400003,72000.0,0.0,72000.0 
 07/21  07:00:00,21.150916666666664,0.016175900436227863,100.0,22.79290658685693,23.561227847564183,24.067312504840533,24.124597964885293,24.096529487721877,24.053797836362616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345505.1394482213,19156579.293576136,1345505.1394482194,1510252.6090155705,19442002.272390716,1510252.6090155703,1468884.3421388143,17810556.539586544,1468884.342138812,1514013.6433415525,19545686.701077886,1514013.6433415522,1467800.0520068894,13200977.266143465,1467800.0520068877,64720515.85242811,7306455.785951043,17813673.97366252,0.0,19800193.046400003,19800193.046400003,1631108.816058453,0.0,1631108.816058453 
